@timestamp;@version;capacity_bytes;date;failure;model;serial_number;lifetime
2018-02-15T08:53:46.344Z;1;12000138625024.0;2017-12-23T22:00:00.000Z;1;ST12000NM0007;ZCH077P5;568
2018-01-12T08:20:57.353Z;1;4000787030016.0;2016-06-18T21:00:00.000Z;1;ST4000DM000;Z304K0FD;755
2018-01-12T08:32:50.254Z;1;8001563222016.0;2016-06-28T21:00:00.000Z;1;ST8000DM002;ZA125W0A;468
2018-01-12T08:45:46.006Z;1;2000398934016.0;2015-12-31T22:00:00.000Z;1;WDC WD20EFRX;WD-WCC4MKDL77ZK;31
2018-01-12T08:47:09.048Z;1;4000787030016.0;2016-01-01T22:00:00.000Z;1;ST4000DM000;Z302A14M;270
2018-01-12T08:27:43.014Z;1;8001563222016.0;2016-06-23T21:00:00.000Z;1;ST8000DM002;ZA10MCFC;2931
2018-01-12T08:27:27.338Z;1;3000592982016.0;2016-06-23T21:00:00.000Z;1;Hitachi HDS5C3030ALA630;MJ1311YNG7SN0A;298
2018-01-12T08:46:07.790Z;1;4000787030016.0;2015-12-31T22:00:00.000Z;1;ST4000DM000;W3006E5B;117
2018-01-12T08:18:06.433Z;1;4000787030016.0;2016-06-16T21:00:00.000Z;1;ST4000DM000;Z300PB6Y;509
2018-01-12T08:18:06.351Z;1;4000787030016.0;2016-06-16T21:00:00.000Z;1;ST4000DM000;Z304L9W8;681
2018-01-12T08:26:58.431Z;1;3000592982016.0;2016-06-23T21:00:00.000Z;1;Hitachi HDS723030ALA640;MK0311YHGLRWSA;798
2018-01-12T08:18:28.008Z;1;4000787030016.0;2016-06-16T21:00:00.000Z;1;ST4000DM000;S300Z47R;943
2018-01-12T08:23:26.363Z;1;2000398934016.0;2016-06-20T21:00:00.000Z;1;Hitachi HDS722020ALA330;JK1105B8GG4X7X;15
2018-01-12T09:06:08.345Z;1;4000787030016.0;2016-01-19T22:00:00.000Z;1;ST4000DM000;Z3015CEW;543
2018-01-12T08:56:20.242Z;1;4000787030016.0;2016-01-09T22:00:00.000Z;1;ST4000DM000;Z3041L93;676
2018-01-12T08:53:31.833Z;1;4000787030016.0;2016-01-06T22:00:00.000Z;1;HGST HMS5C4040ALE640;PL2331LAGUKVZJ;1023
2018-01-12T08:55:39.465Z;1;3000592982016.0;2016-01-08T22:00:00.000Z;1;Hitachi HDS5C3030ALA630;MJ1311YNG2YTSA;882
2018-01-12T09:03:17.752Z;1;4000787030016.0;2016-01-16T22:00:00.000Z;1;ST4000DM000;Z3014P58;50
2018-01-12T09:07:47.772Z;1;320072933376.0;2016-01-20T22:00:00.000Z;1;ST320LT007;W0Q24X20;720
2018-01-12T09:07:45.264Z;1;320072933376.0;2016-01-20T22:00:00.000Z;1;ST320LT007;W0Q0FNFH;242
2018-01-12T08:50:18.754Z;1;2000398934016.0;2016-01-04T22:00:00.000Z;1;Hitachi HDS722020ALA330;JK11A8B9J388ZF;1561
2018-01-12T08:51:25.602Z;1;4000787030016.0;2016-01-05T22:00:00.000Z;1;ST4000DM000;Z300X7EZ;830
2018-01-12T08:51:31.748Z;1;4000787030016.0;2016-01-05T22:00:00.000Z;1;ST4000DM000;W300BSKD;3851
2018-01-12T09:03:47.068Z;1;4000787030016.0;2016-01-16T22:00:00.000Z;1;ST4000DM000;W300BNW1;255
2018-01-12T11:50:46.293Z;1;6001175126016.0;2016-02-11T22:00:00.000Z;1;WDC WD60EFRX;WD-WX11DA4DJLXL;1243
2018-01-12T11:55:08.997Z;1;4000787030016.0;2016-02-15T22:00:00.000Z;1;ST4000DM000;Z300E2D4;737
2018-01-12T11:55:09.001Z;1;4000787030016.0;2016-02-15T22:00:00.000Z;1;ST4000DM000;Z300ZSJP;13
2018-01-12T11:44:14.354Z;1;4000787030016.0;2016-02-06T22:00:00.000Z;1;ST4000DM000;Z3023WDN;173
2018-01-12T11:47:57.215Z;1;4000787030016.0;2016-02-09T22:00:00.000Z;1;ST4000DM000;Z3040LGP;437
2018-01-12T11:55:34.527Z;1;4000787030016.0;2016-02-16T22:00:00.000Z;1;ST4000DM000;Z300PJQH;871
2018-01-12T11:56:05.459Z;1;4000787030016.0;2016-02-16T22:00:00.000Z;1;ST4000DM000;Z3025LGR;330
2018-01-12T11:57:17.232Z;1;4000787030016.0;2016-02-17T22:00:00.000Z;1;ST4000DM000;Z303WXTN;316
2018-01-12T11:58:02.626Z;1;250059350016.0;2016-02-18T22:00:00.000Z;1;ST250LT007;W0Q51SKJ;900
2018-01-12T08:54:39.382Z;1;4000787030016.0;2016-01-07T22:00:00.000Z;1;ST4000DM000;Z304GR9H;273
2018-01-12T08:59:21.812Z;1;4000787030016.0;2016-01-12T22:00:00.000Z;1;ST4000DM000;Z302G5F6;596
2018-01-12T09:04:37.911Z;1;4000787030016.0;2016-01-17T22:00:00.000Z;1;ST4000DM000;Z303ZWQS;3222
2018-01-12T12:23:20.912Z;1;4000787030016.0;2016-03-11T22:00:00.000Z;1;ST4000DM000;Z3024W3R;802
2018-01-12T12:26:14.082Z;1;3000592982016.0;2016-03-14T22:00:00.000Z;1;WDC WD30EFRX;WD-WCC4N0827364;497
2018-01-12T12:32:12.264Z;1;320072933376.0;2016-03-20T22:00:00.000Z;1;ST320LT007;W0Q6JFP6;358
2018-01-12T12:33:08.154Z;1;320072933376.0;2016-03-21T22:00:00.000Z;1;ST320LT007;W0Q7D8BD;128
2018-01-12T12:27:32.836Z;1;80026361856.0;2016-03-15T22:00:00.000Z;1;WDC WD800JB;WD-WMAM9DRK2424;1104
2018-01-12T12:27:26.592Z;1;160041885696.0;2016-03-15T22:00:00.000Z;1;WDC WD1600AAJB;WD-WCAV37002708;1323
2018-01-12T12:35:00.595Z;1;4000787030016.0;2016-03-22T22:00:00.000Z;1;ST4000DM000;Z300GZEQ;132
2018-01-12T12:32:53.142Z;1;320072933376.0;2016-03-20T22:00:00.000Z;1;ST320LT007;W0Q1NBXA;358
2018-01-12T12:33:02.427Z;1;4000787030016.0;2016-03-21T22:00:00.000Z;1;ST4000DM000;Z305D50W;803
2018-01-12T12:26:45.029Z;1;80026361856.0;2016-03-15T22:00:00.000Z;1;WDC WD800LB;WD-WCADW2290554;401
2018-01-12T11:41:27.793Z;1;2000398934016.0;2016-02-04T22:00:00.000Z;1;Hitachi HDS722020ALA330;JK1101B9JS452R;444
2018-01-12T09:13:56.157Z;1;4000787030016.0;2016-01-26T22:00:00.000Z;1;Hitachi HDS5C4040ALE630;PL2310LAG0MBEC;1654
2018-01-12T11:38:31.197Z;1;320072933376.0;2016-02-02T22:00:00.000Z;1;ST320LT007;W0Q2BH8K;1845
2018-01-12T09:13:46.590Z;1;320072933376.0;2016-01-26T22:00:00.000Z;1;ST320LT007;W0Q24FT8;157
2018-01-12T11:39:18.045Z;1;4000787030016.0;2016-02-02T22:00:00.000Z;1;ST4000DM000;S300Z78H;138
2018-01-12T11:36:48.685Z;1;4000787030016.0;2016-01-31T22:00:00.000Z;1;ST4000DM000;Z3015J07;551
2018-01-12T11:41:40.228Z;1;4000787030016.0;2016-02-04T22:00:00.000Z;1;ST4000DM000;Z30250K3;177
2018-01-12T12:37:12.819Z;1;4000787030016.0;2016-03-24T22:00:00.000Z;1;ST4000DM000;S300VLLQ;2047
2018-01-12T12:41:37.101Z;1;6001175126016.0;2016-03-27T21:00:00.000Z;1;WDC WD60EFRX;WD-WX41D94RNZYD;148
2018-02-15T06:28:48.404Z;1;8001563222016.0;2017-10-02T21:00:00.000Z;1;ST8000DM002;ZA13259F;1830
2018-02-15T06:26:06.750Z;1;4000787030016.0;2017-10-01T21:00:00.000Z;1;ST4000DM000;Z305DVYS;913
2018-02-15T06:27:27.442Z;1;8001563222016.0;2017-10-02T21:00:00.000Z;1;ST8000DM002;ZA11TSDP;1405
2018-02-15T06:30:46.483Z;1;4000787030016.0;2017-10-04T21:00:00.000Z;1;ST4000DM000;Z300ZSFV;306
2018-02-15T06:36:48.263Z;1;4000787030016.0;2017-10-07T21:00:00.000Z;1;ST4000DM000;Z30259G2;376
2017-12-29T23:53:17.309Z;1;8001563222016.0;2017-09-08T21:00:00.000Z;1;ST8000NM0055;ZA14EVJY;91
2017-12-29T23:49:16.467Z;1;4000787030016.0;2017-09-06T21:00:00.000Z;1;ST4000DM000;W300BJAB;1088
2017-12-29T23:50:49.592Z;1;4000787030016.0;2017-09-07T21:00:00.000Z;1;ST4000DM000;Z300WWS7;588
2017-12-29T23:59:53.357Z;1;4000787030016.0;2017-09-11T21:00:00.000Z;1;ST4000DX000;Z1Z0373X;788
2017-12-29T23:48:23.611Z;1;4000787030016.0;2017-09-06T21:00:00.000Z;1;ST4000DM000;W300BHZ2;276
2017-12-29T23:49:56.697Z;1;4000787030016.0;2017-09-06T21:00:00.000Z;1;ST4000DM000;Z3011WXS;1254
2017-12-29T23:58:46.549Z;1;4000787030016.0;2017-09-11T21:00:00.000Z;1;ST4000DM000;Z305D5C6;87
2017-12-30T00:07:37.736Z;1;4000787030016.0;2017-09-15T21:00:00.000Z;1;ST4000DM000;Z300ZTMD;32
2018-01-01T10:35:28.548Z;1;4000787030016.0;2017-05-23T21:00:00.000Z;1;ST4000DM000;Z306J553;1732
2018-01-01T10:40:50.860Z;1;4000787030016.0;2017-05-26T21:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAHDYM8H;394
2018-01-01T10:45:44.508Z;1;4000787030016.0;2017-05-30T21:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAHBYV6H;482
2018-01-01T10:35:44.966Z;1;4000787030016.0;2017-05-23T21:00:00.000Z;1;ST4000DM000;W300R8BD;201
2018-01-01T10:37:52.531Z;1;4000787030016.0;2017-05-24T21:00:00.000Z;1;HGST HMS5C4040BLE640;PL2331LAHAWPKJ;112
2018-01-01T10:42:04.843Z;1;4000787030016.0;2017-05-27T21:00:00.000Z;1;ST4000DM000;Z304L82G;173
2018-01-01T10:42:38.322Z;1;4000787030016.0;2017-05-28T21:00:00.000Z;1;ST4000DM000;Z304QB7E;918
2018-01-01T10:48:22.384Z;1;4000787030016.0;2017-06-01T21:00:00.000Z;1;ST4000DM000;Z304J8VG;70
2018-01-01T10:48:27.936Z;1;4000787030016.0;2017-06-01T21:00:00.000Z;1;ST4000DM000;Z3017MVK;189
2018-01-01T10:35:04.065Z;1;3000592982016.0;2017-05-23T21:00:00.000Z;1;WDC WD30EFRX;WD-WMC1T3142372;2660
2018-01-01T10:46:19.429Z;1;4000787030016.0;2017-05-30T21:00:00.000Z;1;ST4000DM000;S300RS9T;418
2017-12-30T00:24:09.629Z;1;4000787030016.0;2017-09-24T21:00:00.000Z;1;ST4000DM000;W3009DLY;1031
2017-12-30T00:13:32.059Z;1;4000787030016.0;2017-09-18T21:00:00.000Z;1;ST4000DM000;Z304JWNY;1449
2017-12-30T00:13:27.430Z;1;8001563222016.0;2017-09-18T21:00:00.000Z;1;ST8000NM0055;ZA18BLFG;885
2017-12-30T00:14:18.112Z;1;4000787030016.0;2017-09-19T21:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAH135HH;423
2017-12-30T00:16:00.028Z;1;4000787030016.0;2017-09-20T21:00:00.000Z;1;ST4000DM000;Z3029ZP3;2650
2017-12-30T00:15:46.920Z;1;4000787030016.0;2017-09-20T21:00:00.000Z;1;ST4000DM000;S301PS24;197
2018-01-01T11:05:37.476Z;1;4000787030016.0;2017-06-12T21:00:00.000Z;1;ST4000DX000;Z1Z06G0S;537
2018-01-01T11:07:43.662Z;1;4000787030016.0;2017-06-13T21:00:00.000Z;1;ST4000DM000;Z3041CXZ;460
2018-01-01T11:11:41.658Z;1;8001563222016.0;2017-06-15T21:00:00.000Z;1;ST8000DM002;ZA11TQP5;844
2018-01-01T11:15:59.324Z;1;4000787030016.0;2017-06-18T21:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAH4BK3H;1266
2018-01-01T10:51:18.645Z;1;500107862016.0;2017-06-03T21:00:00.000Z;1;ST500LM012 HN;S2ZYJ9CF511665;340
2018-01-01T10:53:49.509Z;1;4000787030016.0;2017-06-04T21:00:00.000Z;1;ST4000DM000;Z300WFK8;1519
2018-01-01T10:53:22.598Z;1;4000787030016.0;2017-06-04T21:00:00.000Z;1;ST4000DM000;Z305GXS2;246
2018-01-01T10:51:40.063Z;1;500107862016.0;2017-06-03T21:00:00.000Z;1;ST500LM012 HN;S2ZYJ9GGB01178;503
2018-01-01T10:52:00.786Z;1;4000787030016.0;2017-06-03T21:00:00.000Z;1;ST4000DM000;Z300X9WE;528
2018-01-01T10:57:07.852Z;1;4000787030016.0;2017-06-06T21:00:00.000Z;1;ST4000DM000;S301NG8Q;320
2018-01-01T10:57:30.022Z;1;4000787030016.0;2017-06-07T21:00:00.000Z;1;ST4000DM000;Z305FGMB;97
2018-01-01T10:59:59.109Z;1;4000787030016.0;2017-06-08T21:00:00.000Z;1;ST4000DM000;Z300TCCK;41
2018-01-01T11:02:16.140Z;1;4000787030016.0;2017-06-10T21:00:00.000Z;1;ST4000DM000;Z302517Y;59
2018-01-01T09:45:37.842Z;1;6001175126016.0;2017-04-20T21:00:00.000Z;1;ST6000DX000;Z4D033NX;1123
2018-01-01T09:51:03.304Z;1;8001563222016.0;2017-04-24T21:00:00.000Z;1;ST8000NM0055;ZA14CN8G;1322
2018-01-01T09:53:04.327Z;1;4000787030016.0;2017-04-25T21:00:00.000Z;1;ST4000DM000;W300KZZE;1274
2018-01-01T10:04:32.340Z;1;4000787030016.0;2017-05-03T21:00:00.000Z;1;ST4000DM000;Z304KCFG;146
2018-01-01T09:59:33.614Z;1;4000787030016.0;2017-04-30T21:00:00.000Z;1;ST4000DM000;Z304TK6Q;593
2018-01-01T11:19:41.571Z;1;8001563222016.0;2017-06-20T21:00:00.000Z;1;ST8000DM002;ZA12RBAY;5
2018-01-01T11:21:49.522Z;1;4000787030016.0;2017-06-22T21:00:00.000Z;1;ST4000DM001;W4J17RK6;166
2018-01-01T11:26:16.396Z;1;8001563222016.0;2017-06-24T21:00:00.000Z;1;ST8000NM0055;ZA139GDT;52
2018-01-01T11:32:42.311Z;1;4000787030016.0;2017-06-28T21:00:00.000Z;1;ST4000DM000;S300Z6J8;581
2018-01-01T11:34:01.698Z;1;4000787030016.0;2017-06-28T21:00:00.000Z;1;ST4000DM000;Z3015LEA;420
2018-01-01T11:33:09.949Z;1;4000787030016.0;2017-06-28T21:00:00.000Z;1;ST4000DX000;Z1Z0512X;1048
2018-01-01T11:33:33.358Z;1;8001563222016.0;2017-06-28T21:00:00.000Z;1;ST8000DM002;ZA10SV2M;191
2018-01-01T11:41:00.502Z;1;3000592982016.0;2017-01-01T22:00:00.000Z;1;WDC WD30EFRX;WD-WCC4N0319852;128
2018-01-01T11:41:54.000Z;1;4000787030016.0;2017-01-02T22:00:00.000Z;1;ST4000DM000;S300XR7S;865
2018-01-01T12:25:01.079Z;1;4000787030016.0;2017-02-06T22:00:00.000Z;1;ST4000DM000;Z30250EE;1555
2018-01-01T12:18:56.804Z;1;8001563222016.0;2017-02-01T22:00:00.000Z;1;ST8000DM002;ZA13Z42T;1073
2018-01-01T12:08:40.061Z;1;4000787030016.0;2017-01-21T22:00:00.000Z;1;Hitachi HDS5C4040ALE630;PL1321LAG31X7H;35
2018-01-01T12:08:10.107Z;1;4000787030016.0;2017-01-20T22:00:00.000Z;1;ST4000DM000;Z300J9C4;101
2018-01-01T12:13:17.823Z;1;3000592982016.0;2017-01-24T22:00:00.000Z;1;WDC WD30EFRX;WD-WCC4N1SFT90L;1309
2018-01-01T12:15:41.311Z;1;4000787030016.0;2017-01-26T22:00:00.000Z;1;ST4000DM000;Z300JBCR;67
2018-01-01T12:15:52.263Z;1;4000787030016.0;2017-01-26T22:00:00.000Z;1;ST4000DM000;Z300P7RX;261
2018-01-01T12:15:52.278Z;1;4000787030016.0;2017-01-26T22:00:00.000Z;1;ST4000DM000;Z300WK2B;598
2018-01-01T12:15:42.747Z;1;4000787030016.0;2017-01-26T22:00:00.000Z;1;ST4000DM000;W300J2DN;650
2018-01-01T12:09:12.095Z;1;4000787030016.0;2017-01-21T22:00:00.000Z;1;ST4000DM000;Z3023V3N;3343
2018-01-01T12:22:12.061Z;1;4000787030016.0;2017-02-03T22:00:00.000Z;1;ST4000DM000;Z3025L1V;295
2018-01-01T12:22:57.924Z;1;4000787030016.0;2017-02-04T22:00:00.000Z;1;ST4000DM000;Z302AKSX;592
2018-01-01T12:09:15.787Z;1;3000592982016.0;2017-01-21T22:00:00.000Z;1;Hitachi HDS723030ALA640;MK0311YHGEZB3A;441
2018-01-01T11:46:12.465Z;1;4000787030016.0;2017-01-05T22:00:00.000Z;1;ST4000DM000;Z3023XGJ;1061
2018-01-01T11:46:05.793Z;1;4000787030016.0;2017-01-05T22:00:00.000Z;1;ST4000DM000;Z3016SRV;1013
2018-01-01T11:56:03.817Z;1;4000787030016.0;2017-01-12T22:00:00.000Z;1;HGST HMS5C4040BLE640;PL2331LAHBT62J;256
2018-01-01T12:02:00.321Z;1;3000592982016.0;2017-01-16T22:00:00.000Z;1;Hitachi HDS5C3030ALA630;MJ1313YNG1Y2VC;54
2018-01-01T11:49:13.838Z;1;4000787030016.0;2017-01-07T22:00:00.000Z;1;ST4000DX000;Z1Z0541W;167
2018-01-01T11:44:43.307Z;1;4000787030016.0;2017-01-04T22:00:00.000Z;1;ST4000DM000;Z302FR4F;389
2018-01-01T11:47:19.101Z;1;4000787030016.0;2017-01-05T22:00:00.000Z;1;ST4000DM000;Z300GQAS;155
2018-01-01T11:56:50.563Z;1;4000787030016.0;2017-01-12T22:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAHDDWUH;31
2018-01-01T11:56:45.166Z;1;4000787030016.0;2017-01-12T22:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAHDDXWH;270
2018-01-01T12:35:06.716Z;1;4000787030016.0;2017-02-12T22:00:00.000Z;1;ST4000DM000;Z3016RM8;283
2018-01-01T12:38:34.987Z;1;4000787030016.0;2017-02-15T22:00:00.000Z;1;ST4000DM000;S301L4VD;415
2018-01-01T12:38:36.385Z;1;4000787030016.0;2017-02-15T22:00:00.000Z;1;ST4000DM000;Z3029FAS;211
2018-01-01T12:33:02.330Z;1;6001175126016.0;2017-02-11T22:00:00.000Z;1;WDC WD60EFRX;WD-WX11D4438542;358
2018-01-01T12:33:02.480Z;1;4000787030016.0;2017-02-11T22:00:00.000Z;1;ST4000DM000;Z30251LP;2632
2018-01-01T12:37:15.647Z;1;4000787030016.0;2017-02-14T22:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAHD1K7H;443
2018-01-01T12:41:24.187Z;1;4000787030016.0;2017-02-17T22:00:00.000Z;1;ST4000DM000;W300KL20;999
2018-01-01T12:36:13.259Z;1;4000787030016.0;2017-02-13T22:00:00.000Z;1;ST4000DM000;Z305FSJK;446
2018-01-01T12:38:19.626Z;1;4000787030016.0;2017-02-14T22:00:00.000Z;1;ST4000DM000;Z300KCAS;315
2018-01-01T12:44:52.976Z;1;4000787030016.0;2017-02-19T22:00:00.000Z;1;HGST HMS5C4040BLE640;PL2331LAHDKTWJ;77
2018-01-01T12:46:54.858Z;1;4000787030016.0;2017-02-21T22:00:00.000Z;1;ST4000DM000;Z3025BST;1247
2018-01-01T12:56:40.482Z;1;4000787030016.0;2017-02-27T22:00:00.000Z;1;ST4000DM000;Z300GZB9;239
2018-01-01T12:45:59.376Z;1;8001563222016.0;2017-02-20T22:00:00.000Z;1;ST8000DM002;ZA12EHGL;212
2018-01-01T12:47:46.710Z;1;4000787030016.0;2017-02-21T22:00:00.000Z;1;HGST HMS5C4040BLE640;PL1331LAHD68LH;130
2018-01-01T12:58:06.756Z;1;4000787030016.0;2017-02-28T22:00:00.000Z;1;ST4000DM000;S300ZRCZ;53
2018-01-01T13:00:29.122Z;1;4000787030016.0;2017-03-02T22:00:00.000Z;1;ST4000DM000;Z305GXEA;2125
2018-01-01T13:07:10.439Z;1;8001563222016.0;2017-03-07T22:00:00.000Z;1;ST8000DM002;ZA143SJ0;1257
2018-01-01T13:01:06.629Z;1;4000787030016.0;2017-03-02T22:00:00.000Z;1;ST4000DM000;Z30251T1;299
2018-01-01T13:00:40.944Z;1;4000787030016.0;2017-03-02T22:00:00.000Z;1;ST4000DM000;Z304GWKA;108
2018-01-01T13:07:53.830Z;1;4000787030016.0;2017-03-07T22:00:00.000Z;1;ST4000DM000;S30113RZ;495
2018-01-01T13:16:54.087Z;1;4000787030016.0;2017-03-13T22:00:00.000Z;1;HGST HMS5C4040BLE640;PL2331LAH5ZE1J;1854
2018-01-01T13:16:49.209Z;1;4000787030016.0;2017-03-13T22:00:00.000Z;1;ST4000DM000;W300ANVZ;480
2018-01-01T13:12:58.238Z;1;4000787030016.0;2017-03-11T22:00:00.000Z;1;ST4000DM000;Z3059S6D;298
2018-01-01T13:13:31.027Z;1;4000787030016.0;2017-03-11T22:00:00.000Z;1;ST4000DM000;S300CCWE;587
2018-01-01T13:14:13.221Z;1;4000787030016.0;2017-03-12T22:00:00.000Z;1;ST4000DM000;S300Z4ZE;1333
2018-01-01T13:09:57.085Z;1;4000787030016.0;2017-03-08T22:00:00.000Z;1;ST4000DM000;W300B64P;219
2018-01-01T13:10:42.543Z;1;8001563222016.0;2017-03-09T22:00:00.000Z;1;ST8000DM002;ZA13YP2Q;431
2018-01-01T13:13:37.185Z;1;4000787030016.0;2017-03-11T22:00:00.000Z;1;ST4000DM000;Z3055X3F;766
2018-01-01T13:13:33.633Z;1;4000787030016.0;2017-03-11T22:00:00.000Z;1;ST4000DX000;Z1Z046S6;83
2018-01-01T12:47:29.122Z;1;4000787030016.0;2017-02-21T22:00:00.000Z;1;HGST HMS5C4040ALE640;PL2331LAG91HRJ;1501
2018-01-01T12:47:45.444Z;1;4000787030016.0;2017-02-21T22:00:00.000Z;1;ST4000DM000;Z302FZT9;1742
2018-01-01T13:15:22.017Z;1;4000787030016.0;2017-03-12T22:00:00.000Z;1;ST4000DM000;S30115LG;518
2018-01-01T13:15:28.587Z;1;3000592982016.0;2017-03-12T22:00:00.000Z;1;WDC WD30EFRX;WD-WMC4N0988747;297
2018-01-01T13:15:36.587Z;1;4000787030016.0;2017-03-12T22:00:00.000Z;1;ST4000DM000;Z300MH1P;671
2018-01-01T13:23:43.940Z;1;4000787030016.0;2017-03-18T22:00:00.000Z;1;ST4000DM000;W300J04Z;2023
2018-01-10T12:09:48.801Z;1;3000592982016.0;2016-08-19T21:00:00.000Z;1;Hitachi HDS723030ALA640;MK0311YHGKAWPA;1118
2018-01-10T12:11:46.733Z;1;4000787030016.0;2016-08-21T21:00:00.000Z;1;ST4000DM000;S300Z6B7;270
2018-01-10T11:32:30.837Z;1;4000787030016.0;2016-07-27T21:00:00.000Z;1;ST4000DM000;S300ZNMD;3334
2018-01-10T11:45:18.547Z;1;4000787030016.0;2016-08-04T21:00:00.000Z;1;ST4000DM000;W300KNNX;167
2018-01-10T12:14:50.203Z;1;4000787030016.0;2016-08-23T21:00:00.000Z;1;ST4000DM000;S301KXZY;4389
2018-01-10T12:17:46.736Z;1;4000787030016.0;2016-08-25T21:00:00.000Z;1;ST4000DM000;W300HHH5;724
2018-01-10T12:19:12.668Z;1;4000787030016.0;2016-08-26T21:00:00.000Z;1;ST4000DM000;Z300GYSB;26
2018-01-10T12:19:06.675Z;1;4000787030016.0;2016-08-26T21:00:00.000Z;1;HGST HMS5C4040ALE640;PL1331LAGS04KH;454
2018-01-10T12:21:27.598Z;1;4000787030016.0;2016-08-27T21:00:00.000Z;1;ST4000DM000;W300R7YQ;270
2018-01-10T11:59:33.341Z;1;4000787030016.0;2016-08-13T21:00:00.000Z;1;ST4000DM000;Z304KA40;804
2018-01-10T11:53:28.834Z;1;4000787030016.0;2016-08-09T21:00:00.000Z;1;ST4000DM000;Z305GVVM;1990
2018-01-10T12:04:08.385Z;1;4000787030016.0;2016-08-16T21:00:00.000Z;1;ST4000DM000;Z3029GFH;1254
2018-01-10T11:33:12.796Z;1;250059350016.0;2016-07-27T21:00:00.000Z;1;ST250LM004 HN;S2T0J9ACB00399;152
2018-01-10T11:47:50.547Z;1;4000787030016.0;2016-08-06T21:00:00.000Z;1;ST4000DM000;Z304HTQV;863
2018-01-10T11:42:48.948Z;1;4000787030016.0;2016-08-02T21:00:00.000Z;1;ST4000DM000;Z300KN1Y;1589
2018-01-10T11:38:11.693Z;1;4000787030016.0;2016-07-30T21:00:00.000Z;1;ST4000DM000;W300J302;3
2018-01-10T11:43:08.425Z;1;3000592982016.0;2016-08-03T21:00:00.000Z;1;Hitachi HDS5C3030ALA630;MJ1311YNG37EMA;7
2018-01-10T11:31:03.934Z;1;4000787030016.0;2016-07-26T21:00:00.000Z;1;ST4000DM000;Z300GZ4W;991
2018-01-10T11:48:33.326Z;1;4000787030016.0;2016-08-06T21:00:00.000Z;1;ST4000DM000;W3002NQ7;521
2018-01-10T12:10:38.108Z;1;6001175126016.0;2016-08-20T21:00:00.000Z;1;ST6000DX000;Z4D0ANNG;521
2018-01-10T12:15:50.854Z;1;6001175126016.0;2016-08-24T21:00:00.000Z;1;WDC WD60EFRX;WD-WXL1H642VM3E;262
2018-01-10T12:15:53.322Z;1;4000787030016.0;2016-08-24T21:00:00.000Z;1;ST4000DM000;Z300GPJL;17
2018-01-10T12:39:57.410Z;1;4000787030016.0;2016-09-09T21:00:00.000Z;1;ST4000DM000;S300YQ6K;411
2018-01-10T12:42:12.684Z;1;4000787030016.0;2016-09-10T21:00:00.000Z;1;ST4000DM000;Z300GZ0R;878
2018-01-10T12:40:41.664Z;1;4000787030016.0;2016-09-09T21:00:00.000Z;1;ST4000DM000;Z304KBS2;1656
2018-01-10T12:37:24.035Z;1;4000787030016.0;2016-09-07T21:00:00.000Z;1;ST4000DM000;Z302AJVP;34
2018-01-10T12:38:02.239Z;1;4000787030016.0;2016-09-07T21:00:00.000Z;1;HGST HMS5C4040BLE640;PL2331LAH46AJJ;118
2018-01-10T12:30:00.868Z;1;4000787030016.0;2016-09-02T21:00:00.000Z;1;ST4000DM000;Z304JWEP;890
2018-01-10T12:33:40.691Z;1;4000787030016.0;2016-09-05T21:00:00.000Z;1;ST4000DM000;Z305D5V8;1994
2018-01-10T12:21:59.165Z;1;4000787030016.0;2016-08-28T21:00:00.000Z;1;ST4000DM000;Z3040E61;389
2018-01-10T12:21:47.966Z;1;4000787030016.0;2016-08-28T21:00:00.000Z;1;ST4000DM000;Z3001Y9R;272
2018-01-10T12:27:16.717Z;1;4000787030016.0;2016-08-31T21:00:00.000Z;1;ST4000DM000;Z3040E86;677
2018-01-10T12:27:52.315Z;1;4000787030016.0;2016-09-01T21:00:00.000Z;1;ST4000DM000;S3006YCG;616
2018-01-10T12:28:45.988Z;1;4000787030016.0;2016-09-01T21:00:00.000Z;1;ST4000DM000;Z302T6D2;212
2018-01-10T12:23:48.329Z;1;4000787030016.0;2016-08-29T21:00:00.000Z;1;ST4000DM000;Z3029H32;1488
2018-01-10T12:29:16.647Z;1;4000787030016.0;2016-09-01T21:00:00.000Z;1;ST4000DM000;Z3014PF3;715
2018-01-10T12:57:54.694Z;1;4000787030016.0;2016-09-22T21:00:00.000Z;1;ST4000DM000;Z30402QR;398
2018-01-10T13:01:15.412Z;1;4000787030016.0;2016-09-24T21:00:00.000Z;1;ST4000DM000;Z3025LJK;1093
2018-01-10T12:47:30.351Z;1;4000787030016.0;2016-09-14T21:00:00.000Z;1;ST4000DM000;Z3014LKQ;249
2018-01-10T12:49:31.703Z;1;4000787030016.0;2016-09-15T21:00:00.000Z;1;ST4000DM000;Z303XYM6;1207
2018-01-10T12:49:33.065Z;1;6001175126016.0;2016-09-15T21:00:00.000Z;1;WDC WD60EFRX;WD-WX21D947NNDH;2265
